"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"23201.564999995753","{""Q0"":""COGS219_2020_02""}","survey-text","0","23230","0.0-0.0","a","COGS219_2020_02","","","","","","","","","",""
"119782.25499996915","","html-keyboard-response","1","143017","0.0-1.0","a","COGS219_2020_02","<p>Use KEYBOARD 2 (match LEFT)</p><p>Press MATCH to continue.</p>","65","","","","","","","",""
"483967.70999999717","","html-keyboard-response","2","627180","0.0-2.0","a","COGS219_2020_02","<p>Welcome to the experiment.</p>","122","","","","","","","",""
"3963.0599999800324","","html-keyboard-response","3","631148","0.0-3.0","a","COGS219_2020_02","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","123","","","","","","","",""
"3116990.2650000295","","html-keyboard-response","4","3748105","0.0-4.0","a","COGS219_2020_02","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","13","","","","","","","",""
"14606.41999996733","","html-keyboard-response","5","3762712","0.0-5.0","a","COGS219_2020_02","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","13","","","","","","","",""
"13087.104999984149","","html-keyboard-response","6","3775800","0.0-6.0","a","COGS219_2020_02","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","13","","","","","","","",""
"11727.249999996275","","html-keyboard-response","7","3787528","0.0-7.0","a","COGS219_2020_02","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","13","","","","","","","",""
"10607.324999989942","","html-keyboard-response","8","3798136","0.0-8.0","a","COGS219_2020_02","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","13","","","","","","","",""
"7871.1099999491125","","html-keyboard-response","9","3806008","0.0-9.0","a","COGS219_2020_02","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","13","","","","","","","",""
"null","","audio-keyboard-response","10","3806765","0.0-10.0-0.0","a","COGS219_2020_02","Sounds/rooster_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","3807768","0.0-10.0-1.0","a","COGS219_2020_02","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"782.2099999757484","","image-keyboard-response","12","3808561","0.0-10.0-2.0","a","COGS219_2020_02","Images/rooster_cartoon.png","65","0","1581203330323","match","rooster","rooster","label","practice","true"
