"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"24955.06499998737","{""Q0"":""COGS219_2020_25""}","survey-text","0","24983","0.0-0.0","a","COGS219_2020_25","","","","","","","","","",""
"40734.48000010103","","html-keyboard-response","1","65728","0.0-1.0","a","COGS219_2020_25","<p>Use KEYBOARD 2 (match LEFT)</p><p>Press MATCH to continue.</p>","65","","","","","","","",""
"2326933.9599999366","","html-keyboard-response","2","2392504","0.0-2.0","a","COGS219_2020_25","<p>Welcome to the experiment.</p>","39","","","","","","","",""
"8696.430000010878","","html-keyboard-response","3","2401206","0.0-3.0","a","COGS219_2020_25","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","39","","","","","","","",""
"22280.00999998767","","html-keyboard-response","4","2423487","0.0-4.0","a","COGS219_2020_25","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","39","","","","","","","",""
"13357.970000011846","","html-keyboard-response","5","2436846","0.0-5.0","a","COGS219_2020_25","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","39","","","","","","","",""
"13070.874999975786","","html-keyboard-response","6","2449918","0.0-6.0","a","COGS219_2020_25","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","39","","","","","","","",""
"13966.814999934286","","html-keyboard-response","7","2463886","0.0-7.0","a","COGS219_2020_25","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","39","","","","","","","",""
"35391.654999926686","","html-keyboard-response","8","2499279","0.0-8.0","a","COGS219_2020_25","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","39","","","","","","","",""
"13926.020000013523","","html-keyboard-response","9","2513206","0.0-9.0","a","COGS219_2020_25","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","76","","","","","","","",""
"null","","audio-keyboard-response","10","2514410","0.0-10.0-0.0","a","COGS219_2020_25","Sounds/motorcycle_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","2515405","0.0-10.0-1.0","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1286.8550000712276","","image-keyboard-response","12","2516694","0.0-10.0-2.0","a","COGS219_2020_25","Images/motorcycle_3.png","65","0","1582508845639","match","motorcycle","motorcycle","sound","practice","true"
"null","","audio-keyboard-response","13","2518710","0.0-10.0-3.0","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","14","2519289","0.0-10.0-0.1","a","COGS219_2020_25","Sounds/gun_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","15","2520288","0.0-10.0-1.1","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"924.2249999660999","","image-keyboard-response","16","2521214","0.0-10.0-2.1","a","COGS219_2020_25","Images/gun_1.png","65","0","1582508850522","match","gun","gun","sound","practice","true"
"null","","audio-keyboard-response","17","2523220","0.0-10.0-3.1","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","18","2524310","0.0-10.0-0.2","a","COGS219_2020_25","Sounds/motorcycle_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","19","2525306","0.0-10.0-1.2","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"402.6399999856949","","image-keyboard-response","20","2525711","0.0-10.0-2.2","a","COGS219_2020_25","Images/car_1.png","76","0","1582508855540","non-match","car","motorcycle","sound","practice","true"
"null","","audio-keyboard-response","21","2527724","0.0-10.0-3.2","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","22","2529010","0.0-10.0-0.3","a","COGS219_2020_25","Sounds/train_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","23","2530006","0.0-10.0-1.3","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"863.4300000267103","","image-keyboard-response","24","2530870","0.0-10.0-2.3","a","COGS219_2020_25","Images/cat_3.png","76","0","1582508860240","non-match","cat","train","label","practice","true"
"null","","audio-keyboard-response","25","2532874","0.0-10.0-3.3","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","26","2533950","0.0-10.0-0.4","a","COGS219_2020_25","Sounds/car_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","27","2534956","0.0-10.0-1.4","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"737.2050000121817","","image-keyboard-response","28","2535695","0.0-10.0-2.4","a","COGS219_2020_25","Images/whistle_2.png","76","0","1582508865190","non-match","whistle","car","sound","practice","true"
"null","","audio-keyboard-response","29","2537698","0.0-10.0-3.4","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","30","2538270","0.0-10.0-0.5","a","COGS219_2020_25","Sounds/gun_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","31","2539273","0.0-10.0-1.5","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"540.8299999544397","","image-keyboard-response","32","2539815","0.0-10.0-2.5","a","COGS219_2020_25","Images/rooster_3.png","76","0","1582508869507","non-match","rooster","gun","label","practice","true"
"null","","audio-keyboard-response","33","2541830","0.0-10.0-3.5","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","34","2542530","0.0-10.0-0.6","a","COGS219_2020_25","Sounds/dog_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","35","2543523","0.0-10.0-1.6","a","COGS219_2020_25","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"770.6949999555945","","image-keyboard-response","36","2544295","0.0-10.0-2.6","a","COGS219_2020_25","Images/cat_2.png","76","0","1582508873757","non-match","cat","dog","sound","practice","true"
"null","","audio-keyboard-response","37","2546312","0.0-10.0-3.6","a","COGS219_2020_25","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","38","2547150","0.0-10.0-0.7","a","COGS219_2020_25","Sounds/cat_label.wav","null","0","","","","","","",""
