"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"5583.669999963604","{""Q0"":""24""}","survey-text","0","5633","0.0-0.0","a","24","","","","","","","","","",""
"94637.77000003029","","html-keyboard-response","1","100163","0.0-1.0","a","24","<p>Use KEYBOARD 2 (match LEFT)</p><p>Press MATCH to continue.</p>","65","","","","","","","",""
"3328040.694999974","","html-keyboard-response","2","3427539","0.0-2.0","a","24","<p>Welcome to the experiment.</p>","32","","","","","","","",""
"10891.880000010133","","html-keyboard-response","3","3438439","0.0-3.0","a","24","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","40","","","","","","","",""
"19206.57499996014","","html-keyboard-response","4","3457647","0.0-4.0","a","24","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","40","","","","","","","",""
"14023.1850000564","","html-keyboard-response","5","3471672","0.0-5.0","a","24","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","40","","","","","","","",""
"12918.474999954924","","html-keyboard-response","6","3484591","0.0-6.0","a","24","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","40","","","","","","","",""
"15103.125000023283","","html-keyboard-response","7","3499696","0.0-7.0","a","24","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","40","","","","","","","",""
"10702.545000007376","","html-keyboard-response","8","3510399","0.0-8.0","a","24","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","40","","","","","","","",""
"21934.815000044182","","html-keyboard-response","9","3532335","0.0-9.0","a","24","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","32","","","","","","","",""
