"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"15077.99","{""Q0"":""16""}","survey-text","0","15109","0.0-0.0","a","16","","","","","","","","","",""
"87477.0249999999","","html-keyboard-response","1","102598","0.0-1.0","a","16","<p>Use KEYBOARD 2 (match LEFT)</p><p>Press MATCH to continue.</p>","65","","","","","","","",""
"3349449.615","","html-keyboard-response","2","3453221","0.0-2.0","a","16","<p>Welcome to the experiment.</p>","40","","","","","","","",""
"11321.64000000013","","html-keyboard-response","3","3464548","0.0-3.0","a","16","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","32","","","","","","","",""
"18229.84499999974","","html-keyboard-response","4","3482779","0.0-4.0","a","16","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","39","","","","","","","",""
"13310.70500000054","","html-keyboard-response","5","3496091","0.0-5.0","a","16","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","32","","","","","","","",""
"7630.589999999851","","html-keyboard-response","6","3503724","0.0-6.0","a","16","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","65","","","","","","","",""
"20839.259999999776","","html-keyboard-response","7","3524564","0.0-7.0","a","16","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","76","","","","","","","",""
"11230.915000000037","","html-keyboard-response","8","3535797","0.0-8.0","a","16","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","32","","","","","","","",""
"9430.294999999925","","html-keyboard-response","9","3545228","0.0-9.0","a","16","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","32","","","","","","","",""
"null","","audio-keyboard-response","10","3546435","0.0-10.0-0.0","a","16","Sounds/motorcycle_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","3547428","0.0-10.0-1.0","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"846.5649999999441","","image-keyboard-response","12","3548276","0.0-10.0-2.0","a","16","Images/motorcycle_orig.png","65","0","1581883106385","match","motorcycle","motorcycle","label","practice","true"
"null","","audio-keyboard-response","13","3550281","0.0-10.0-3.0","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","14","3551395","0.0-10.0-0.1","a","16","Sounds/motorcycle_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","15","3552394","0.0-10.0-1.1","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"640.7000000011176","","image-keyboard-response","16","3553036","0.0-10.0-2.1","a","16","Images/dog_2.png","76","0","1581883111351","non-match","dog","motorcycle","label","practice","true"
"null","","audio-keyboard-response","17","3555044","0.0-10.0-3.1","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","18","3556115","0.0-10.0-0.2","a","16","Sounds/car_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","19","3557111","0.0-10.0-1.2","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"619.8650000002235","","image-keyboard-response","20","3557732","0.0-10.0-2.2","a","16","Images/car_3.png","65","0","1581883116068","match","car","car","label","practice","true"
"null","","audio-keyboard-response","21","3559747","0.0-10.0-3.2","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","22","3560335","0.0-10.0-0.3","a","16","Sounds/gun_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","23","3561328","0.0-10.0-1.3","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"803.25","","image-keyboard-response","24","3562132","0.0-10.0-2.3","a","16","Images/whistle_1.png","76","0","1581883120285","non-match","whistle","gun","label","practice","true"
"null","","audio-keyboard-response","25","3564151","0.0-10.0-3.3","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","26","3564736","0.0-10.0-0.4","a","16","Sounds/gun_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","27","3565729","0.0-10.0-1.4","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"634.9350000000559","","image-keyboard-response","28","3566365","0.0-10.0-2.4","a","16","Images/gun_cartoon.png","65","0","1581883124686","match","gun","gun","sound","practice","true"
"null","","audio-keyboard-response","29","3568368","0.0-10.0-3.4","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","30","3569396","0.0-10.0-0.5","a","16","Sounds/cow_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","31","3570396","0.0-10.0-1.5","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"848.4550000005402","","image-keyboard-response","32","3571245","0.0-10.0-2.5","a","16","Images/cat_2.png","76","0","1581883129353","non-match","cat","cow","sound","practice","true"
"null","","audio-keyboard-response","33","3573263","0.0-10.0-3.5","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","34","3573956","0.0-10.0-0.6","a","16","Sounds/rooster_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","35","3574946","0.0-10.0-1.6","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"962.47999999905","","image-keyboard-response","36","3575910","0.0-10.0-2.6","a","16","Images/rooster_2.png","65","0","1581883133903","match","rooster","rooster","sound","practice","true"
"null","","audio-keyboard-response","37","3577922","0.0-10.0-3.6","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","38","3578616","0.0-10.0-0.7","a","16","Sounds/whistle_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","39","3579613","0.0-10.0-1.7","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"663.4949999996461","","image-keyboard-response","40","3580277","0.0-10.0-2.7","a","16","Images/car_cartoon.png","76","0","1581883138570","non-match","car","whistle","sound","practice","true"
"null","","audio-keyboard-response","41","3582294","0.0-10.0-3.7","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","42","3582956","0.0-10.0-0.8","a","16","Sounds/dog_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","43","3583946","0.0-10.0-1.8","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"578.3300000005402","","image-keyboard-response","44","3584525","0.0-10.0-2.8","a","16","Images/dog_1.png","65","0","1581883142903","match","dog","dog","label","practice","true"
"null","","audio-keyboard-response","45","3586535","0.0-10.0-3.8","a","16","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","46","3587836","0.0-10.0-0.9","a","16","Sounds/train_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","47","3588830","0.0-10.0-1.9","a","16","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1246.9100000006147","","image-keyboard-response","48","3590078","0.0-10.0-2.9","a","16","Images/train_1.png","65","0","1581883147787","match","train","train","sound","practice","true"
"null","","audio-keyboard-response","49","3592089","0.0-10.0-3.9","a","16","Sounds/correct.wav","null","0","","","","","","",""
"20284.620000000577","","html-keyboard-response","50","3612374","0.0-11.0","a","16","<p>The rest of the experiment is divided into five blocks with 100 trials in each block. It will take about 45 minutes to complete.</p><p>The experimenter will be in the outer room and you can communicate with them through the monitor if you have any questions or wish to stop the experiment.</p>","32","","","","","","","",""
"26726.985000000335","","html-keyboard-response","51","3639097","0.0-12.0","a","16","<p>Remember, please try not to move or blink your eyes during the presentation of the images. </p><p>At the end of the experiment, we will show you your scores on the task so you can see how you did.</p><p>The experiment will start on the next screen.</p>","32","","","","","","","",""
"null","","audio-keyboard-response","52","3641788","0.0-13.0-0.0","a","16","Sounds/dog_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","53","3642791","0.0-13.0-1.0","a","16","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"399.34999999962747","","image-keyboard-response","54","3643193","0.0-13.0-2.0","a","16","Images/dog_2.png","65","1","1581883201749","match","dog","dog","label","test","true"
"null","","audio-keyboard-response","55","3645208","0.0-13.0-3.0","a","16","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","56","3645908","0.0-13.0-0.1","a","16","Sounds/rooster_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","57","3646908","0.0-13.0-1.1","a","16","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"610.9950000001118","","image-keyboard-response","58","3647520","0.0-13.0-2.1","a","16","Images/motorcycle_orig.png","76","1","1581883205865","non-match","motorcycle","rooster","label","test","true"
"null","","audio-keyboard-response","59","3649528","0.0-13.0-3.1","a","16","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","60","3650428","0.0-13.0-0.2","a","16","Sounds/frog_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","61","3651425","0.0-13.0-1.2","a","16","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"806.3149999999441","","image-keyboard-response","62","3652232","0.0-13.0-2.2","a","16","Images/rooster_1.png","76","1","1581883210382","non-match","rooster","frog","label","test","true"
"null","","audio-keyboard-response","63","3654247","0.0-13.0-3.2","a","16","Sounds/correct.wav","null","1","","","","","","",""
