"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"3885.0299999903655","{""Q0"":""19""}","survey-text","0","3918","0.0-0.0","l","19","","","","","","","","","",""
"7457.225000005565","","html-keyboard-response","1","11386","0.0-1.0","l","19","<p>Use KEYBOARD 1 (match RIGHT)</p><p>Press MATCH to continue.</p>","76","","","","","","","",""
"3452.1700000041164","","html-keyboard-response","2","14840","0.0-2.0","l","19","<p>Welcome to the experiment.</p>","74","","","","","","","",""
"732.3299999989104","","html-keyboard-response","3","15577","0.0-3.0","l","19","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","74","","","","","","","",""
"574.5749999914551","","html-keyboard-response","4","16152","0.0-4.0","l","19","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","74","","","","","","","",""
"526.6049999918323","","html-keyboard-response","5","16680","0.0-5.0","l","19","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","74","","","","","","","",""
"478.92499998852145","","html-keyboard-response","6","17160","0.0-6.0","l","19","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","74","","","","","","","",""
"462.92999999423046","","html-keyboard-response","7","17624","0.0-7.0","l","19","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","74","","","","","","","",""
"446.9449999887729","","html-keyboard-response","8","18072","0.0-8.0","l","19","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","74","","","","","","","",""
"734.7849999932805","","html-keyboard-response","9","18808","0.0-9.0","l","19","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","74","","","","","","","",""
"null","","audio-keyboard-response","10","19399","0.0-10.0-0.0","l","19","Sounds/gun_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","20390","0.0-10.0-1.0","l","19","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"3552.450000002864","","image-keyboard-response","12","23945","0.0-10.0-2.0","l","19","Images/dog_cartoon.png","65","0","1582059293774","non-match","dog","gun","sound","practice","true"
"null","","audio-keyboard-response","13","25951","0.0-10.0-3.0","l","19","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","14","26839","0.0-10.0-0.1","l","19","Sounds/frog_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","15","27841","0.0-10.0-1.1","l","19","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"742.5999999977648","","image-keyboard-response","16","28584","0.0-10.0-2.1","l","19","Images/frog_2.png","76","0","1582059301224","match","frog","frog","label","practice","true"
"null","","audio-keyboard-response","17","30598","0.0-10.0-3.1","l","19","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","18","31439","0.0-10.0-0.2","l","19","Sounds/cat_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","19","32441","0.0-10.0-1.2","l","19","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"942.7050000085728","","image-keyboard-response","20","33384","0.0-10.0-2.2","l","19","Images/car_orig.png","65","0","1582059305824","non-match","car","cat","label","practice","true"
"null","","audio-keyboard-response","21","35394","0.0-10.0-3.2","l","19","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","22","36679","0.0-10.0-0.3","l","19","Sounds/train_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","23","37674","0.0-10.0-1.3","l","19","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1165.4649999982212","","image-keyboard-response","24","38840","0.0-10.0-2.3","l","19","Images/whistle_1.png","65","0","1582059311057","non-match","whistle","train","label","practice","true"
"null","","audio-keyboard-response","25","40850","0.0-10.0-3.3","l","19","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","26","41879","0.0-10.0-0.4","l","19","Sounds/cow_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","27","42874","0.0-10.0-1.4","l","19","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1853.2699999923352","","image-keyboard-response","28","44729","0.0-10.0-2.4","l","19","Images/cow_3.png","76","0","1582059316257","match","cow","cow","sound","practice","true"
"null","","audio-keyboard-response","29","46731","0.0-10.0-3.4","l","19","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","30","47819","0.0-10.0-0.5","l","19","Sounds/car_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","31","48824","0.0-10.0-1.5","l","19","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
