"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"62444.209999986924","{""Q0"":""COGS219_2020_26""}","survey-text","0","62474","0.0-0.0","a","COGS219_2020_26","","","","","","","","","",""
"34846.84500005096","","html-keyboard-response","1","97332","0.0-1.0","a","COGS219_2020_26","<p>Use KEYBOARD 2 (match LEFT)</p><p>Press MATCH to continue.</p>","65","","","","","","","",""
"1826525.3050000174","","html-keyboard-response","2","1923587","0.0-2.0","a","COGS219_2020_26","<p>Welcome to the experiment.</p>","40","","","","","","","",""
"14224.919999949634","","html-keyboard-response","3","1937817","0.0-3.0","a","COGS219_2020_26","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","39","","","","","","","",""
"18847.769999993034","","html-keyboard-response","4","1956666","0.0-4.0","a","COGS219_2020_26","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","39","","","","","","","",""
"15798.320000059903","","html-keyboard-response","5","1972466","0.0-5.0","a","COGS219_2020_26","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","39","","","","","","","",""
"12182.934999931604","","html-keyboard-response","6","1984640","0.0-6.0","a","COGS219_2020_26","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","39","","","","","","","",""
"11174.619999947026","","html-keyboard-response","7","1995816","0.0-7.0","a","COGS219_2020_26","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","39","","","","","","","",""
"10118.875000043772","","html-keyboard-response","8","2005936","0.0-8.0","a","COGS219_2020_26","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","39","","","","","","","",""
"4350.570000009611","","html-keyboard-response","9","2010287","0.0-9.0","a","COGS219_2020_26","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","39","","","","","","","",""
"null","","audio-keyboard-response","10","2011649","0.0-10.0-0.0","a","COGS219_2020_26","Sounds/train_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","2012652","0.0-10.0-1.0","a","COGS219_2020_26","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1073.2800000114366","","image-keyboard-response","12","2013727","0.0-10.0-2.0","a","COGS219_2020_26","Images/train_orig.png","65","0","1582573342216","match","train","train","label","practice","true"
