"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"62231.47500003688","{""Q0"":""COGS219_2020_36""}","survey-text","0","62261","0.0-0.0","l","COGS219_2020_36","","","","","","","","","",""
"53847.234999993816","","html-keyboard-response","1","116107","0.0-1.0","l","COGS219_2020_36","<p>Use KEYBOARD 1 (match RIGHT)</p><p>Press MATCH to continue.</p>","76","","","","","","","",""
"1898269.1499998327","","html-keyboard-response","2","2014496","0.0-2.0","l","COGS219_2020_36","<p>Welcome to the experiment.</p>","32","","","","","","","",""
"10985.675000119954","","html-keyboard-response","3","2025487","0.0-3.0","l","COGS219_2020_36","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","32","","","","","","","",""
"18702.739999862388","","html-keyboard-response","4","2044191","0.0-4.0","l","COGS219_2020_36","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","32","","","","","","","",""
"14927.159999962896","","html-keyboard-response","5","2059120","0.0-5.0","l","COGS219_2020_36","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","32","","","","","","","",""
"13758.515000110492","","html-keyboard-response","6","2072880","0.0-6.0","l","COGS219_2020_36","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","32","","","","","","","",""
"12062.720000045374","","html-keyboard-response","7","2084944","0.0-7.0","l","COGS219_2020_36","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","32","","","","","","","",""
"11342.740000225604","","html-keyboard-response","8","2096288","0.0-8.0","l","COGS219_2020_36","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","32","","","","","","","",""
"9182.539999950677","","html-keyboard-response","9","2105472","0.0-9.0","l","COGS219_2020_36","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","32","","","","","","","",""
"null","","audio-keyboard-response","10","2106391","0.0-10.0-0.0","l","COGS219_2020_36","Sounds/cat_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","2107391","0.0-10.0-1.0","l","COGS219_2020_36","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"2799.0099999587983","","image-keyboard-response","12","2110192","0.0-10.0-2.0","l","COGS219_2020_36","Images/cat_1.png","76","0","1583102611314","match","cat","cat","label","practice","true"
"null","","audio-keyboard-response","13","2112200","0.0-10.0-3.0","l","COGS219_2020_36","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","14","2113111","0.0-10.0-0.1","l","COGS219_2020_36","Sounds/frog_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","15","2114107","0.0-10.0-1.1","l","COGS219_2020_36","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1746.925000101328","","image-keyboard-response","16","2115856","0.0-10.0-2.1","l","COGS219_2020_36","Images/rooster_orig.png","65","0","1583102618031","non-match","rooster","frog","label","practice","true"
