"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"18112.89000000005","{""Q0"":""COGS_2020_17""}","survey-text","0","18144","0.0-0.0","l","COGS_2020_17","","","","","","","","","",""
"99942.23499999999","","html-keyboard-response","1","118187","0.0-1.0","l","COGS_2020_17","<p>Use KEYBOARD 1 (match RIGHT)</p><p>Press MATCH to continue.</p>","76","","","","","","","",""
"1746093.5500000003","","html-keyboard-response","2","1864541","0.0-2.0","l","COGS_2020_17","<p>Welcome to the experiment.</p>","32","","","","","","","",""
"9881.000000000233","","html-keyboard-response","3","1874427","0.0-3.0","l","COGS_2020_17","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","32","","","","","","","",""
"15966.625","","html-keyboard-response","4","1890396","0.0-4.0","l","COGS_2020_17","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","32","","","","","","","",""
"13390.634999999544","","html-keyboard-response","5","1903787","0.0-5.0","l","COGS_2020_17","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","32","","","","","","","",""
"15838.485000000102","","html-keyboard-response","6","1919627","0.0-6.0","l","COGS_2020_17","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","32","","","","","","","",""
"12447.054999999935","","html-keyboard-response","7","1932066","0.0-7.0","l","COGS_2020_17","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","32","","","","","","","",""
"12574.390000000363","","html-keyboard-response","8","1944642","0.0-8.0","l","COGS_2020_17","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","32","","","","","","","",""
"91471.69999999949","","html-keyboard-response","9","2036131","0.0-9.0","l","COGS_2020_17","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","76","","","","","","","",""
"null","","audio-keyboard-response","10","2036918","0.0-10.0-0.0","l","COGS_2020_17","Sounds/rooster_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","2037923","0.0-10.0-1.0","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1277.065000000177","","image-keyboard-response","12","2039202","0.0-10.0-2.0","l","COGS_2020_17","Images/rooster_orig.png","76","0","1581968526724","match","rooster","rooster","sound","practice","true"
"null","","audio-keyboard-response","13","2041216","0.0-10.0-3.0","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","14","2041918","0.0-10.0-0.1","l","COGS_2020_17","Sounds/rooster_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","15","2042906","0.0-10.0-1.1","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"2342.4150000000373","","image-keyboard-response","16","2045250","0.0-10.0-2.1","l","COGS_2020_17","Images/gun_cartoon.png","65","0","1581968531708","non-match","gun","rooster","label","practice","true"
"null","","audio-keyboard-response","17","2047263","0.0-10.0-3.1","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","18","2048378","0.0-10.0-0.2","l","COGS_2020_17","Sounds/motorcycle_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","19","2049373","0.0-10.0-1.2","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"756.0900000003166","","image-keyboard-response","20","2050130","0.0-10.0-2.2","l","COGS_2020_17","Images/motorcycle_3.png","76","0","1581968538174","match","motorcycle","motorcycle","sound","practice","true"
"null","","audio-keyboard-response","21","2052143","0.0-10.0-3.2","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","22","2053158","0.0-10.0-0.3","l","COGS_2020_17","Sounds/cow_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","23","2054159","0.0-10.0-1.3","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"628.4899999999907","","image-keyboard-response","24","2054789","0.0-10.0-2.3","l","COGS_2020_17","Images/cat_2.png","65","0","1581968542960","non-match","cat","cow","sound","practice","true"
"null","","audio-keyboard-response","25","2056799","0.0-10.0-3.3","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","26","2057701","0.0-10.0-0.4","l","COGS_2020_17","Sounds/frog_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","27","2058692","0.0-10.0-1.4","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"623.1050000002142","","image-keyboard-response","28","2059317","0.0-10.0-2.4","l","COGS_2020_17","Images/train_3.png","65","0","1581968547494","non-match","train","frog","sound","practice","true"
"null","","audio-keyboard-response","29","2061330","0.0-10.0-3.4","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","30","2062420","0.0-10.0-0.5","l","COGS_2020_17","Sounds/motorcycle_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","31","2063426","0.0-10.0-1.5","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"625.5299999997951","","image-keyboard-response","32","2064053","0.0-10.0-2.5","l","COGS_2020_17","Images/frog_cartoon.png","65","0","1581968552227","non-match","frog","motorcycle","sound","practice","true"
"null","","audio-keyboard-response","33","2066063","0.0-10.0-3.5","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","34","2066900","0.0-10.0-0.6","l","COGS_2020_17","Sounds/cat_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","35","2067893","0.0-10.0-1.6","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"751.070000000298","","image-keyboard-response","36","2068645","0.0-10.0-2.6","l","COGS_2020_17","Images/cat_cartoon.png","76","0","1581968556694","match","cat","cat","sound","practice","true"
"null","","audio-keyboard-response","37","2070649","0.0-10.0-3.6","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","38","2071340","0.0-10.0-0.7","l","COGS_2020_17","Sounds/rooster_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","39","2072343","0.0-10.0-1.7","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"620.8699999998789","","image-keyboard-response","40","2072965","0.0-10.0-2.7","l","COGS_2020_17","Images/motorcycle_orig.png","65","0","1581968561144","non-match","motorcycle","rooster","sound","practice","true"
"null","","audio-keyboard-response","41","2074981","0.0-10.0-3.7","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","42","2076060","0.0-10.0-0.8","l","COGS_2020_17","Sounds/car_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","43","2077059","0.0-10.0-1.8","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"720.4949999998789","","image-keyboard-response","44","2077781","0.0-10.0-2.8","l","COGS_2020_17","Images/cow_orig.png","65","0","1581968565860","non-match","cow","car","sound","practice","true"
"null","","audio-keyboard-response","45","2079797","0.0-10.0-3.8","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","46","2080700","0.0-10.0-0.9","l","COGS_2020_17","Sounds/frog_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","47","2081693","0.0-10.0-1.9","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"534.7699999997858","","image-keyboard-response","48","2082228","0.0-10.0-2.9","l","COGS_2020_17","Images/frog_cartoon.png","76","0","1581968570494","match","frog","frog","label","practice","true"
"null","","audio-keyboard-response","49","2084246","0.0-10.0-3.9","l","COGS_2020_17","Sounds/correct.wav","null","0","","","","","","",""
"27197.519999999786","","html-keyboard-response","50","2111445","0.0-11.0","l","COGS_2020_17","<p>The rest of the experiment is divided into five blocks with 100 trials in each block. It will take about 45 minutes to complete.</p><p>The experimenter will be in the outer room and you can communicate with them through the monitor if you have any questions or wish to stop the experiment.</p>","13","","","","","","","",""
"34255.46500000032","","html-keyboard-response","51","2145701","0.0-12.0","l","COGS_2020_17","<p>Remember, please try not to move or blink your eyes during the presentation of the images. </p><p>At the end of the experiment, we will show you your scores on the task so you can see how you did.</p><p>The experiment will start on the next screen.</p>","76","","","","","","","",""
"null","","audio-keyboard-response","52","2148420","0.0-13.0-0.0","l","COGS_2020_17","Sounds/rooster_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","53","2149411","0.0-13.0-1.0","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"1281.5200000000186","","image-keyboard-response","54","2150693","0.0-13.0-2.0","l","COGS_2020_17","Images/rooster_cartoon.png","76","1","1581968638212","match","rooster","rooster","label","test","true"
"null","","audio-keyboard-response","55","2152701","0.0-13.0-3.0","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","56","2153781","0.0-13.0-0.1","l","COGS_2020_17","Sounds/car_sound.wav","null","1","","","","","","",""
"null","","html-keyboard-response","57","2154777","0.0-13.0-1.1","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"3818.975000000093","","image-keyboard-response","58","2158597","0.0-13.0-2.1","l","COGS_2020_17","Images/car_cartoon.png","76","1","1581968643578","match","car","car","sound","test","true"
"null","","audio-keyboard-response","59","2160603","0.0-13.0-3.1","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","60","2161180","0.0-13.0-0.2","l","COGS_2020_17","Sounds/gun_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","61","2162177","0.0-13.0-1.2","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"578.6850000000559","","image-keyboard-response","62","2162757","0.0-13.0-2.2","l","COGS_2020_17","Images/gun_cartoon.png","76","1","1581968650979","match","gun","gun","label","test","true"
"null","","audio-keyboard-response","63","2164769","0.0-13.0-3.2","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","64","2165780","0.0-13.0-0.3","l","COGS_2020_17","Sounds/cow_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","65","2166777","0.0-13.0-1.3","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"1370.554999999702","","image-keyboard-response","66","2168149","0.0-13.0-2.3","l","COGS_2020_17","Images/cat_cartoon.png","65","1","1581968655578","non-match","cat","cow","label","test","true"
"null","","audio-keyboard-response","67","2170152","0.0-13.0-3.3","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","68","2170820","0.0-13.0-0.4","l","COGS_2020_17","Sounds/dog_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","69","2171828","0.0-13.0-1.4","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"640.2450000001118","","image-keyboard-response","70","2172469","0.0-13.0-2.4","l","COGS_2020_17","Images/gun_2.png","65","1","1581968660629","non-match","gun","dog","label","test","true"
"null","","audio-keyboard-response","71","2174482","0.0-13.0-3.4","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","72","2175620","0.0-13.0-0.5","l","COGS_2020_17","Sounds/motorcycle_label.wav","null","1","","","","","","",""
"null","","html-keyboard-response","73","2176611","0.0-13.0-1.5","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"609.089999999851","","image-keyboard-response","74","2177221","0.0-13.0-2.5","l","COGS_2020_17","Images/whistle_cartoon.png","65","1","1581968665412","non-match","whistle","motorcycle","label","test","true"
"null","","audio-keyboard-response","75","2179232","0.0-13.0-3.5","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","76","2180301","0.0-13.0-0.6","l","COGS_2020_17","Sounds/car_sound.wav","null","1","","","","","","",""
"null","","html-keyboard-response","77","2181295","0.0-13.0-1.6","l","COGS_2020_17","<p style=""font-size: 48px;"">+</p>","null","1","","","","","","",""
"1157.8100000000559","","image-keyboard-response","78","2182454","0.0-13.0-2.6","l","COGS_2020_17","Images/car_orig.png","76","1","1581968670096","match","car","car","sound","test","true"
"null","","audio-keyboard-response","79","2184465","0.0-13.0-3.6","l","COGS_2020_17","Sounds/correct.wav","null","1","","","","","","",""
"null","","audio-keyboard-response","80","2185161","0.0-13.0-0.7","l","COGS_2020_17","Sounds/whistle_sound.wav","null","1","","","","","","",""
