"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"29961.04500000365","{""Q0"":""COGS219_2020_08""}","survey-text","0","30014","0.0-0.0","l","COGS219_2020_08","","","","","","","","","",""
"36556.305000092834","","html-keyboard-response","1","66572","0.0-1.0","l","COGS219_2020_08","<p>Use KEYBOARD 1 (match RIGHT)</p><p>Press MATCH to continue.</p>","76","","","","","","","",""
"2606001.845000079","","html-keyboard-response","2","2672250","0.0-2.0","l","COGS219_2020_08","<p>Welcome to the experiment.</p>","32","","","","","","","",""
"16536.525000003166","","html-keyboard-response","3","2688792","0.0-3.0","l","COGS219_2020_08","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","32","","","","","","","",""
"20350.590000045486","","html-keyboard-response","4","2709144","0.0-4.0","l","COGS219_2020_08","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","32","","","","","","","",""
"16639.30999999866","","html-keyboard-response","5","2725784","0.0-5.0","l","COGS219_2020_08","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","32","","","","","","","",""
"17134.42999997642","","html-keyboard-response","6","2742914","0.0-6.0","l","COGS219_2020_08","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","32","","","","","","","",""
"12607.099999906495","","html-keyboard-response","7","2755522","0.0-7.0","l","COGS219_2020_08","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","32","","","","","","","",""
"11887.26999994833","","html-keyboard-response","8","2767410","0.0-8.0","l","COGS219_2020_08","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","32","","","","","","","",""
"23166.80499992799","","html-keyboard-response","9","2790578","0.0-9.0","l","COGS219_2020_08","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","32","","","","","","","",""
"null","","audio-keyboard-response","10","2792049","0.0-10.0-0.0","l","COGS219_2020_08","Sounds/cow_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","11","2793038","0.0-10.0-1.0","l","COGS219_2020_08","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1185.8249999349937","","image-keyboard-response","12","2794226","0.0-10.0-2.0","l","COGS219_2020_08","Images/rooster_orig.png","65","0","1581547991975","non-match","rooster","cow","sound","practice","true"
"null","","audio-keyboard-response","13","2796231","0.0-10.0-3.0","l","COGS219_2020_08","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","14","2796889","0.0-10.0-0.1","l","COGS219_2020_08","Sounds/dog_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","15","2797888","0.0-10.0-1.1","l","COGS219_2020_08","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"704.5049999142066","","image-keyboard-response","16","2798594","0.0-10.0-2.1","l","COGS219_2020_08","Images/frog_1.png","65","0","1581547996824","non-match","frog","dog","label","practice","true"
"null","","audio-keyboard-response","17","2800600","0.0-10.0-3.1","l","COGS219_2020_08","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","18","2801309","0.0-10.0-0.2","l","COGS219_2020_08","Sounds/rooster_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","19","2802305","0.0-10.0-1.2","l","COGS219_2020_08","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"1087.870000046678","","image-keyboard-response","20","2803401","0.0-10.0-2.2","l","COGS219_2020_08","Images/rooster_2.png","76","0","1581548001241","match","rooster","rooster","sound","practice","true"
"null","","audio-keyboard-response","21","2805413","0.0-10.0-3.2","l","COGS219_2020_08","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","22","2805995","0.0-10.0-0.3","l","COGS219_2020_08","Sounds/gun_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","23","2806995","0.0-10.0-1.3","l","COGS219_2020_08","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"788.4400000330061","","image-keyboard-response","24","2807785","0.0-10.0-2.3","l","COGS219_2020_08","Images/gun_orig.png","76","0","1581548005931","match","gun","gun","sound","practice","true"
"null","","audio-keyboard-response","25","2809800","0.0-10.0-3.3","l","COGS219_2020_08","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","26","2810876","0.0-10.0-0.4","l","COGS219_2020_08","Sounds/car_sound.wav","null","0","","","","","","",""
"null","","html-keyboard-response","27","2811878","0.0-10.0-1.4","l","COGS219_2020_08","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"528.9699999848381","","image-keyboard-response","28","2812409","0.0-10.0-2.4","l","COGS219_2020_08","Images/whistle_2.png","65","0","1581548010815","non-match","whistle","car","sound","practice","true"
"null","","audio-keyboard-response","29","2814422","0.0-10.0-3.4","l","COGS219_2020_08","Sounds/correct.wav","null","0","","","","","","",""
"null","","audio-keyboard-response","30","2814996","0.0-10.0-0.5","l","COGS219_2020_08","Sounds/gun_label.wav","null","0","","","","","","",""
"null","","html-keyboard-response","31","2815995","0.0-10.0-1.5","l","COGS219_2020_08","<p style=""font-size: 48px;"">+</p>","null","0","","","","","","",""
"556.5749999368563","","image-keyboard-response","32","2816553","0.0-10.0-2.5","l","COGS219_2020_08","Images/gun_1.png","76","0","1581548014931","match","gun","gun","label","practice","true"
