"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","match_key","participant_id","stimulus","key_press","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"21655.945000005886","{""Q0"":""COGS219_2020_03""}","survey-text","0","21701","0.0-0.0","l","COGS219_2020_03","","","","","","","","","",""
"124545.03999999724","","html-keyboard-response","1","146291","0.0-1.0","l","COGS219_2020_03","<p>Use KEYBOARD 1 (match RIGHT)</p><p>Press MATCH to continue.</p>","76","","","","","","","",""
"3535180.784999975","","html-keyboard-response","2","3681687","0.0-2.0","l","COGS219_2020_03","<p>Welcome to the experiment.</p>","32","","","","","","","",""
"12043.790000025183","","html-keyboard-response","3","3693735","0.0-3.0","l","COGS219_2020_03","<p>Thank you for agreeing to participate in this study.</p><p>If during any part of the procedure you must stop for any reason, please inform the researcher that you do not wish to continue.</p>","32","","","","","","","",""
"21647.35499996459","","html-keyboard-response","4","3715384","0.0-4.0","l","COGS219_2020_03","<p>In this experiment, you will hear various words or sounds and see pictures of various animals and objects.</p><p>Most of the images will be of common everyday objects, such as cars, cats, cows, firearms, frogs, chickens, whistles, trains, motorcycles, and dogs.</p><p>Some of the images will be real-life stills, while others will be cartoons.</p>","32","","","","","","","",""
"16030.05000000121","","html-keyboard-response","5","3731415","0.0-5.0","l","COGS219_2020_03","<p>Sometimes, the word/sound will match the picture, for example you'll hear a meowing sound and see a cat.</p><p>Other times, the picture will not match the sound or word.</p><p>Your task is to decide as quickly as possible if the word/sound matches the picture or not. </p>","32","","","","","","","",""
"13951.330000010785","","html-keyboard-response","6","3745357","0.0-6.0","l","COGS219_2020_03","<p>For example, if you hear the word ""cat"" or hear a meowing sound, and then see a picture of a cat, you should press the MATCH key.</p><p> If the sound and image do not match, press the NOT-MATCH key to indicate that there is not a match.</p>","32","","","","","","","",""
"12942.565000033937","","html-keyboard-response","7","3758301","0.0-7.0","l","COGS219_2020_03","<p>If you make a mistake, you will hear a buzzing sound instead of a more pleasant sound.</p><p> Try to respond as quickly as possible, while making as few errors as possible. If you are making mistakes, you are probably rushing.</p>","32","","","","","","","",""
"13070.739999995567","","html-keyboard-response","8","3771373","0.0-8.0","l","COGS219_2020_03","<p>Please try to not move or blink your eyes during the presentation of the images. You can move and blink between images.</p><p>During the experiment there will be some breaks during which you can rest your eyes.</p>","32","","","","","","","",""
"15247.180000005756","","html-keyboard-response","9","3786621","0.0-9.0","l","COGS219_2020_03","<p>We will begin with 10 practice trials. Please let the experimenter know if you have any questions.</p>","32","","","","","","","",""
