Category	Segment number	Segment Good	Eye Blinks	Eye Movements	Bad Channels
cosocorr	1	true	false	false	26, 114
cosocorr	2	true	false	false	114
cosocorr	3	true	false	false	114
cosocorr	4	true	false	false	114
cosocorr	5	true	false	false	114
cosocorr	6	true	false	false	114
cosocorr	7	true	false	false	114
cosocorr	8	true	false	false	114
cosocorr	9	true	false	false	114
cosocorr	10	true	false	false	114
cosocorr	11	true	false	false	114
cosocorr	12	true	false	false	114
cosocorr	13	true	false	false	114
cosocorr	14	true	false	false	114
cosocorr	15	true	false	false	114
cosocorr	16	true	false	false	114
cosocorr	17	true	false	false	114
cosocorr	18	true	false	false	114
cosocorr	19	true	false	false	114
cosocorr	20	true	false	false	114
cosocorr	21	true	false	false	114
cosocorr	22	true	false	false	114
cosocorr	23	true	false	false	114
cosocorr	24	true	false	false	114
cosocorr	25	true	false	false	114
cosocorr	26	true	false	false	114
cosocorr	27	true	false	false	114
cosocorr	28	true	false	false	114
cosocorr	29	true	false	false	114
cosocorr	30	false	false	true
cosocorr	31	true	false	false	114
cosocorr	32	true	false	false	114
cosocorr	33	true	false	false	114
cosocorr	34	true	false	false	114
cosocorr	35	true	false	false	114
cosocorr	36	true	false	false	114
cosocorr	37	true	false	false	114
cosocorr	38	true	false	false	114
cosocorr	39	true	false	false	114
cosocorr	40	true	false	false	114
cosocorr	41	true	false	false	114
cosocorr	42	true	false	false	114
cosocorr	43	true	false	false	114
cosocorr	44	true	false	false	114
cosocorr	45	true	false	false	114
cosocorr	46	true	false	false	114
cosocorr	47	true	false	false	114
cosocorr	48	true	false	false	114
cosocorr	49	true	false	false	114
cosocorr	50	true	false	false	114
cosocorr	51	true	false	false	114
cosocorr	52	true	false	false	114
cosocorr	53	true	false	false	114
cosocorr	54	true	false	false	114
cosocorr	55	true	false	false	114
cosocorr	56	true	false	false	114
cosocorr	57	true	false	false	114
cosocorr	58	true	false	false	114
cosocorr	59	true	false	false	114
cosocorr	60	true	false	false	114
cosocorr	61	true	false	false	114
cosocorr	62	true	false	false	114
cosocorr	63	true	false	false	114
cosocorr	64	true	false	false	114
cosocorr	65	true	false	false	114
cosocorr	66	true	false	false	114
cosocorr	67	true	false	false	114
cosocorr	68	true	false	false	114
cosocorr	69	true	false	false	114
cosocorr	70	true	false	false	114
cosocorr	71	true	false	false	114
cosocorr	72	true	false	false	114
cosocorr	73	true	false	false	114
cosocorr	74	true	false	false	114
cosocorr	75	true	false	false	114
cosocorr	76	true	false	false	114
cosocorr	77	true	false	false	114
cosocorr	78	true	false	false	114
cosocorr	79	true	false	false	114
cosocorr	80	true	false	false	114
cosocorr	81	true	false	false	114
cosocorr	82	true	false	false	114
cosocorr	83	true	false	false	114
cosocorr	84	true	false	false	2, 114
cosocorr	85	true	false	false	114
cosocorr	86	true	false	false	114
cosocorr	87	true	false	false	114
cosocorr	88	true	false	false	114
cosocorr	89	true	false	false	114
cosocorr	90	true	false	false	114
cosocorr	91	true	false	false	114
cosocorr	92	true	false	false	114
cosocorr	93	true	false	false	114
cosocorr	94	true	false	false	114
cosocorr	95	true	false	false	114
cosocorr	96	true	false	false	114
cosocorr	97	true	false	false	114
cosocorr	98	true	false	false	114
cosocorr	99	true	false	false	114
cosocorr	100	true	false	false	114
cosocorr	101	true	false	false	114
cosocorr	102	true	false	false	114
cosocorr	103	true	false	false	114
cosocorr	104	true	false	false	114
cosocorr	105	true	false	false	114
cosocorr	106	true	false	false	114
cosocorr	107	true	false	false	114
cosocorr	108	true	false	false	114
cosocorr	109	true	false	false	114
cosocorr	110	true	false	false	114
cosocorr	111	true	false	false	114
cosocorr	112	true	false	false	114
cosocorr	113	true	false	false	114
cosocorr	114	true	false	false	114
cosocorr	115	true	false	false	114
cosocorr	116	true	false	false	114
cosocorr	117	true	false	false	114
cosocorr	118	true	false	false	114
colacorr	1	true	false	false	114
colacorr	2	true	false	false	114
colacorr	3	true	false	false	114
colacorr	4	true	false	false	114
colacorr	5	true	false	false	114
colacorr	6	true	false	false	114
colacorr	7	true	false	false	114
colacorr	8	true	false	false	114
colacorr	9	true	false	false	114
colacorr	10	false	false	true
colacorr	11	true	false	false	114
colacorr	12	true	false	false	114
colacorr	13	true	false	false	114
colacorr	14	true	false	false	114
colacorr	15	true	false	false	114
colacorr	16	true	false	false	114
colacorr	17	true	false	false	114
colacorr	18	true	false	false	114
colacorr	19	true	false	false	114
colacorr	20	true	false	false	114
colacorr	21	true	false	false	114
colacorr	22	true	false	false	114
colacorr	23	true	false	false	114
colacorr	24	true	false	false	114
colacorr	25	true	false	false	114
colacorr	26	true	false	false	114
colacorr	27	true	false	false	114
colacorr	28	true	false	false	114
colacorr	29	true	false	false	114
colacorr	30	true	false	false	114
colacorr	31	true	false	false	114
colacorr	32	true	false	false	114
colacorr	33	true	false	false	114
colacorr	34	true	false	false	114
colacorr	35	true	false	false	114
colacorr	36	true	false	false	114
colacorr	37	true	false	false	114
colacorr	38	true	false	false	114
colacorr	39	true	false	false	114
colacorr	40	true	false	false	114
colacorr	41	true	false	false	114
colacorr	42	true	false	false	114
colacorr	43	true	false	false	114
colacorr	44	true	false	false	114
colacorr	45	true	false	false	114
colacorr	46	true	false	false	114
colacorr	47	true	false	false	114
colacorr	48	true	false	false	114
colacorr	49	true	false	false	114
colacorr	50	true	false	false	114
colacorr	51	true	false	false	114
colacorr	52	true	false	false	114
colacorr	53	true	false	false	25, 114
colacorr	54	true	false	false	114
colacorr	55	true	false	false	114
colacorr	56	true	false	false	114
colacorr	57	true	false	false	114
colacorr	58	true	false	false	114
colacorr	59	true	false	false	114
colacorr	60	true	false	false	114
colacorr	61	true	false	false	114
colacorr	62	true	false	false	114
colacorr	63	true	false	false	114
colacorr	64	true	false	false	114
colacorr	65	true	false	false	114
colacorr	66	true	false	false	114
colacorr	67	true	false	false	114
colacorr	68	true	false	false	114
colacorr	69	true	false	false	114
colacorr	70	true	false	false	114
colacorr	71	true	false	false	114
colacorr	72	true	false	false	114
colacorr	73	true	false	false	114
colacorr	74	true	false	false	114
colacorr	75	true	false	false	114
colacorr	76	true	false	false	114
colacorr	77	true	false	false	114
colacorr	78	true	false	false	114
colacorr	79	true	false	false	114
colacorr	80	true	false	false	114
colacorr	81	true	false	false	114
colacorr	82	true	false	false	114
colacorr	83	true	false	false	3, 114
colacorr	84	true	false	false	114
colacorr	85	true	false	false	114
colacorr	86	true	false	false	114
colacorr	87	true	false	false	114
colacorr	88	true	false	false	114
colacorr	89	true	false	false	114
colacorr	90	true	false	false	114
colacorr	91	true	false	false	114
colacorr	92	true	false	false	114
colacorr	93	true	false	false	114
colacorr	94	true	false	false	114
colacorr	95	true	false	false	114
colacorr	96	true	false	false	114
colacorr	97	true	false	false	114
colacorr	98	true	false	false	114
colacorr	99	true	false	false	114
colacorr	100	true	false	false	114
colacorr	101	true	false	false	114
colacorr	102	true	false	false	114
colacorr	103	true	false	false	114
colacorr	104	true	false	false	114
colacorr	105	true	false	false	114
colacorr	106	true	false	false	114
colacorr	107	true	false	false	114
colacorr	108	true	false	false	114
colacorr	109	true	false	false	114
colacorr	110	true	false	false	114
colacorr	111	true	false	false	114
colacorr	112	true	false	false	114
colacorr	113	true	false	false	114
colacorr	114	true	false	false	114
colacorr	115	true	false	false	55, 114
inlacorr	1	true	false	false	114
inlacorr	2	true	false	false	114
inlacorr	3	true	false	false	114
inlacorr	4	true	false	false	114
inlacorr	5	true	false	false	114
inlacorr	6	true	false	false	114
inlacorr	7	true	false	false	114
inlacorr	8	true	false	false	114
inlacorr	9	true	false	false	114
inlacorr	10	true	false	false	114
inlacorr	11	true	false	false	114
inlacorr	12	true	false	false	114
inlacorr	13	true	false	false	114
inlacorr	14	true	false	false	114
inlacorr	15	true	false	false	114
inlacorr	16	true	false	false	114
inlacorr	17	true	false	false	114
inlacorr	18	true	false	false	114
inlacorr	19	true	false	false	114
inlacorr	20	true	false	false	114
inlacorr	21	true	false	false	114
inlacorr	22	true	false	false	114
inlacorr	23	true	false	false	114
inlacorr	24	true	false	false	114
inlacorr	25	true	false	false	114
inlacorr	26	true	false	false	114
inlacorr	27	true	false	false	114
inlacorr	28	true	false	false	114
inlacorr	29	true	false	false	114
inlacorr	30	true	false	false	114
inlacorr	31	true	false	false	114
inlacorr	32	true	false	false	114
inlacorr	33	true	false	false	114
inlacorr	34	true	false	false	114
inlacorr	35	true	false	false	114
inlacorr	36	true	false	false	114
inlacorr	37	true	false	false	114
inlacorr	38	true	false	false	114
inlacorr	39	true	false	false	114
inlacorr	40	true	false	false	114
inlacorr	41	true	false	false	114
inlacorr	42	true	false	false	114
inlacorr	43	true	false	false	114
inlacorr	44	true	false	false	114
inlacorr	45	true	false	false	114
inlacorr	46	true	false	false	114
inlacorr	47	true	false	false	114
inlacorr	48	true	false	false	114
inlacorr	49	true	false	false	114
inlacorr	50	true	false	false	114
inlacorr	51	true	false	false	114
inlacorr	52	true	false	false	114
inlacorr	53	true	false	false	114
inlacorr	54	true	false	false	114
inlacorr	55	true	false	false	114
inlacorr	56	true	false	false	114
inlacorr	57	true	false	false	114
inlacorr	58	true	false	false	114
inlacorr	59	true	false	false	114
inlacorr	60	true	false	false	114
inlacorr	61	true	false	false	114
inlacorr	62	true	false	false	114
inlacorr	63	true	false	false	114
inlacorr	64	true	false	false	114
inlacorr	65	true	false	false	114
inlacorr	66	true	false	false	114
inlacorr	67	true	false	false	114
inlacorr	68	true	false	false	114
inlacorr	69	true	false	false	114
inlacorr	70	true	false	false	114
inlacorr	71	true	false	false	114
inlacorr	72	true	false	false	114
inlacorr	73	true	false	false	114
inlacorr	74	true	false	false	114
inlacorr	75	true	false	false	114
inlacorr	76	true	false	false	114
inlacorr	77	true	false	false	114
inlacorr	78	true	false	false	114
inlacorr	79	true	false	false	114
inlacorr	80	true	false	false	114
inlacorr	81	true	false	false	114
inlacorr	82	true	false	false	114
inlacorr	83	true	false	false	114
inlacorr	84	true	false	false	114
inlacorr	85	true	false	false	114
inlacorr	86	true	false	false	114
inlacorr	87	true	false	false	114
inlacorr	88	true	false	false	114
inlacorr	89	true	false	false	114
inlacorr	90	true	false	false	2, 114
inlacorr	91	true	false	false	114
inlacorr	92	true	false	false	114
inlacorr	93	true	false	false	114
inlacorr	94	true	false	false	114
inlacorr	95	true	false	false	2, 114
inlacorr	96	true	false	false	2, 3, 10, 114
inlacorr	97	true	false	false	114
inlacorr	98	true	false	false	114
inlacorr	99	true	false	false	114
inlacorr	100	true	false	false	114
inlacorr	101	true	false	false	114
inlacorr	102	true	false	false	114
inlacorr	103	true	false	false	114
inlacorr	104	true	false	false	114
inlacorr	105	true	false	false	114
inlacorr	106	true	false	false	114
inlacorr	107	true	false	false	114
inlacorr	108	true	false	false	114
inlacorr	109	true	false	false	114
inlacorr	110	true	false	false	114
inlacorr	111	true	false	false	114
inlacorr	112	true	false	false	114
inlacorr	113	true	false	false	114
inlacorr	114	true	false	false	114
inlacorr	115	true	false	false	114
inlacorr	116	true	false	false	55, 114
inlacorr	117	true	false	false	55, 114
inlacorr	118	true	false	false	55, 114
insocorr	1	true	false	false	114
insocorr	2	true	false	false	114
insocorr	3	true	false	false	114
insocorr	4	true	false	false	114
insocorr	5	true	false	false	114
insocorr	6	true	false	false	114
insocorr	7	true	false	false	114
insocorr	8	true	false	false	114
insocorr	9	true	false	false	114
insocorr	10	true	false	false	114
insocorr	11	true	false	false	114
insocorr	12	true	false	false	114
insocorr	13	true	false	false	114
insocorr	14	true	false	false	114
insocorr	15	true	false	false	114
insocorr	16	true	false	false	114
insocorr	17	true	false	false	114
insocorr	18	false	false	true
insocorr	19	true	false	false	114
insocorr	20	true	false	false	114
insocorr	21	true	false	false	114
insocorr	22	true	false	false	114
insocorr	23	false	false	true
insocorr	24	true	false	false	114
insocorr	25	true	false	false	114
insocorr	26	true	false	false	114
insocorr	27	true	false	false	114
insocorr	28	true	false	false	114
insocorr	29	true	false	false	114
insocorr	30	true	false	false	114
insocorr	31	true	false	false	114
insocorr	32	true	false	false	114
insocorr	33	true	false	false	114
insocorr	34	true	false	false	114
insocorr	35	true	false	false	114
